School_ID,Short_Name,Long_Name,Primary_Category,Program_Type,Program_Group,Address,City,State,Zip,Phone,Fax,CPS_School_Profile,Website,Program_Grades_Served,Application_Requirements,Program_Selections,How_To_Apply,Deadline,School_Latitude,School_Longitude,Location
609966,HAMMOND,Charles G Hammond Elementary School,ES,HAMMOND-Open Enrollment-General Education,General Education,2819 W 21ST PL,Chicago,Illinois,60623,7735354580,7735354579,https://www.cps.edu/schools/schoolprofiles/609966,http://hammond.cps.edu,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.852719,-87.696243,POINT (-87.696243 41.852719)
609720,LANE TECH HS,Albert G Lane Technical High School,HS,LANE TECH HS-Selective Enrollment- High School,High School,2501 W ADDISON ST,Chicago,Illinois,60618,7735345400,7735345544,https://www.cps.edu/schools/schoolprofiles/609720,https://lanetech.org,9,Admissions Exam,"<ul><li><strong>Selection Type: </strong>Descending Point Score based on Academic Criteria</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General,Tier</li></ul>",Admissions Exam,,41.946645,-87.691013,POINT (-87.691013 41.946645)
609676,DUNBAR HS,Paul Laurence Dunbar Career Academy High School,HS,DUNBAR HS-Career & Technical Education (CTE)-Health Sciences,Health Sciences,3000 S KING DR,Chicago,Illinois,60616,7735349000,7735340900,https://www.cps.edu/schools/schoolprofiles/609676,https://dvca-cps.org,9,None,<ul><li><strong>Selection Type: </strong>Descending Point Score based on Academic Criteria</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li></ul>,None,,41.840226,-87.617637,POINT (-87.617637 41.840226)
609723,MARSHALL HS,John Marshall Metropolitan High School,HS,MARSHALL HS-Career & Technical Education (CTE)-Agricultural & Horticulture,Agricultural & Horticulture,3250 W ADAMS ST,Chicago,Illinois,60624,7735346455,7735346409,https://www.cps.edu/schools/schoolprofiles/609723,http://marshallmetro.cps.edu,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Attendance Area,General</li><li><strong>Note: </strong>Preference given to students scoring above the 24% in ELA and Math</li></ul>",None,,41.878444,-87.70805,POINT (-87.70805 41.878444)
610558,GOODE HS,Sarah E. Goode STEM Academy,HS,GOODE HS-Special Education-Significantly Modified Curriculum w/ Intensive Supports,Significantly Modified Curriculum w/ Intensive Supports,7651 S HOMAN AVE,Chicago,Illinois,60652,7735357875,7735357877,https://www.cps.edu/schools/schoolprofiles/610558,https://GoodeSTEMAcademy.org,9,Cluster and Review,<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li></ul>,Cluster and Review,,41.75375,-87.707345,POINT (-87.707345 41.75375)
609909,EVERETT,Edward Everett Elementary School,ES,EVERETT-Magnet Cluster-STEM,STEM,3419 S BELL AVE,Chicago,Illinois,60608,7735354550,7735354615,https://www.cps.edu/schools/schoolprofiles/609909,https://everett.cps.edu,"K,1,2,3,4,5",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.831555,-87.68131,POINT (-87.68131 41.831555)
400156,NOBLE - BUTLER HS,Noble - Butler College Prep,HS,NOBLE - BUTLER HS-Charter-General Education,General Education,821 E 103RD ST,Chicago,Illinois,60628,7735355490,7734420343,https://www.cps.edu/schools/schoolprofiles/400156,https://nobleschools.org/butler,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,General</li></ul>",None,,41.706667,-87.602573,POINT (-87.602573 41.706667)
609694,HANCOCK HS,John Hancock College Preparatory High School,HS,HANCOCK HS-Special Education-Significantly Modified Curriculum w/ Moderate Supports,Significantly Modified Curriculum w/ Moderate Supports,5437 W 64TH PL,Chicago,Illinois,60638,7735352410,7735352434,https://www.cps.edu/schools/schoolprofiles/609694,http://www.hancockhs.org,9,Cluster and Review,<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li></ul>,Cluster and Review,,41.791464,-87.72447,POINT (-87.72447 41.791464)
609942,GOETHE,Johann W von Goethe Elementary School,ES,GOETHE-Open Enrollment-General Education,General Education,2236 N ROCKWELL ST,Chicago,Illinois,60647,7735344135,7735344138,https://www.cps.edu/schools/schoolprofiles/609942,https://goethe.cps.edu,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.922831,-87.6929,POINT (-87.6929 41.922831)
610284,NEW FIELD,New Field Elementary School,ES,NEW FIELD-Open Enrollment-General Education,General Education,1707 W MORSE AVE,Chicago,Illinois,60626,7735342760,7735342773,https://www.cps.edu/schools/schoolprofiles/610284,https://newfield.cps.edu,"K,1,2,3,4",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,42.007703,-87.673168,POINT (-87.673168 42.007703)
609710,HARLAN HS,John M Harlan Community Academy High School,HS,HARLAN HS-Career & Technical Education (CTE)-Media & Communication Arts,Media & Communication Arts,9652 S MICHIGAN AVE,Chicago,Illinois,60628,7735355400,7735355061,https://www.cps.edu/schools/schoolprofiles/609710,https://www.harlanfalcons.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Attendance Area,General</li><li><strong>Note: </strong>Preference given to students scoring above the 24% in ELA and Math</li></ul>",None,,41.718372,-87.620623,POINT (-87.620623 41.718372)
609674,CHICAGO VOCATIONAL HS,Chicago Vocational Career Academy High School,HS,CHICAGO VOCATIONAL HS-Career & Technical Education (CTE)-Agricultural & Horticulture,Agricultural & Horticulture,2100 E 87TH ST,Chicago,Illinois,60617,7735356100,7735356633,https://www.cps.edu/schools/schoolprofiles/609674,https://chicagovocational.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Attendance Area,General</li><li><strong>Note: </strong>Preference given to students scoring above the 24% in ELA and Math</li></ul>",None,,41.737174,-87.573268,POINT (-87.573268 41.737174)
